Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,Netherlands,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Bassie1984,2.8.0,1,Welke verbetering,"Al jaren gelukkig, helaas moest ik de nieuwe app installeren omdat de oude vast liep. Waar ik in terecht kwam, was een interface waar niks tot weinig tov de vorige versie in te stellen is. Ik wilde graag scenes voor bepaalde situaties. Het lijkt alsof het kan door plaatje twee, maar ik ben dit scherm na 10min nog niet tegen gekomen. Waardeloos. Nu maar opzoek naar een externe app die wel scenes biedt."
iOS,Netherlands,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Gertjong,2.8.0,1,Dit is een echt een heel slechte app.,"Philips heeft echt prachtige lampen gemaakt. En bij die lampen prachtige accessoires bedacht. Deze producten zijn niet goedkoop. Maar ze zijn wel functioneel en heel betrouwbaar.

Hoe kan het dat er dan zo'n wanstaltige app bij gemaakt wordt?
Hij werkt totaal niet intuïtief, sterker nog: hij is omslachtig. En hij zit bovendien stampvol met bugs. Een gerenomeerd bedrijf dat zulke gave producten bedenkt kan toch onmogelijk genoegen nemen met zo'n absurd slechte app?

Philips! Erase deze app uit elke store! En bouw een nieuwe, een goeie, een gave app die verwachtingen overtreft, die de mogelijkheden van Hue naar nieuwe hoogten stuwt!"
iOS,United Kingdom,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,lanny.c,2.8.0,1,Pointless,When this app can do all the things the Gen1 app can do. Then I'll consider using this version. Too many missing features.
iOS,Australia,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,fractal_h,2.8.0,1,"Still missing features from old app, unstable","Philips now warns that the old app will no longer be updated, however the new one still barely works. May need to seek alternative."
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Steve1240224,2.8.0,1,Hue 2.0 is Definitely a Downgrade,"I've never seen such an ""update"" become such a flop. I feel like 80% of the features I used from the first app are now gone in the second version of the app. Why are timers which start immediately no longer allowed WITHOUT setting an exact time for the ""routine"" to begin. I used to just hit one button for a 10-minute timer to fade the lights out as I go to sleep. Now I have to sift through a ton of screens, pick the fade out option, and then literally set a time (which is always now) to fade the lights out. I would think the time would not be required.  It's kind of self-explanatory - if I want to go to bed, I don't want to have to input what time I'm going to want the lights to fade out. I want them to start fading NOW!  Extremely disappointed with this ""update"" as are most of the other reviewers of this app. Here's an idea, Philips, when creating a new app, ask the people what they want. Do some research... :("
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Kida04,2.8.0,1,Stick with the old one,"This version of the Hue app is terrible. First, the connectivity to my Hue Bridge is hit and miss. I can connect to the Bridge 9 of 10 times with the old app, but only about 4 of 10 with this app.
Second, it is much harder to customize your lights in this app, for some reason they figured you didn't want to be Adele to control individual lights in this version? What ever. I keep the old version on my tablet and phone so I can at least reliably turn the light off when it's time for bed.
DO NOT DELETE THE OLD APP!"
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,MellowYello,2.8.0,2,Disconnects frequently...,My bridge was working up until a few weeks ago. Now its lost connection. Tried a different/new bridge / new ethernet cable too. Still cant get it paired. Hope they come up with some new fix cuz im on the latest ios 10.2.1 and firmware update for Hue.
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,AngeloEvangelous,2.8.0,1,Not crazy about the new app,I have over 15 hue bulbs throughout the house & have had them when they first came out years ago. The new app doesn't give you the freedom to customize the colors the way you would be able to with the old app. I'm pretty bummed out that I'm forced to use the new app :/ just my opinion
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,T2i2m2bu,2.8.0,5,Vastly improved control app for Philips Hue Products,The app works now. The manufacturer needs to create some kind of tutorial on how to work it because it isn't intuitive.
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Mailboxuser187,2.8.0,1,Horrible,Used to be a decent app. This one constantly disconnects and is a complete pain to setup scenes. I have a lot of hue lights and hubs between my home and office. Very disappointed with this app.
iOS,United States,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,i.togusa,2.8.0,1,unusable since i can customize light color for scenes or routines,"nice visual design, and i'm fine with the rooms & routines convention. but, without the ability to customize the color of my lights for any routine - eg. wake up, this app is unusable. if i could at least define my own scenes like in the old version, it would be usable."
iOS,Netherlands,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Henrjsiaiao,2.8.0,5,Na update fantastisch,Goed werkende app met veel functies. Apple watch app is ook handig!
iOS,United Kingdom,03/14/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Tony Hadwin,2.8.0,1,"£100's on bulbs, very poor App","Wished I'd looked at the app first before I spent so much on kit, the app is extremely poor in functionality.
Very basis control with ads for other more functionally rich apps, at a premium price, which then has further in app purchases.
Feel conned very disappointed."
iOS,Japan,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,ワサビ多めで,2.8.0,1,こりゃ酷い,"設定が複雑で、統一感なく、使う程に混乱する。ウィジットの登録にてシーン登録できず。シーン登録の場所がわかりづらく、iPad対応もなくなっているし、様々な点でGen1から退化していて、なんのためにこのバージョンがあるのか不明。

複数端末から使用しているが、SiriをiPadで登録した後に他に端末からは二度と登録できず、端末のリセットも効果なし。AppleのHomekit経由の方が使いやすい。"
iOS,United States,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,IceIze5,2.8.0,1,Doesn't work,Anyone beta test this? Can't connect to bridge. Non-starter.
iOS,United States,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Cowp,2.8.0,1,Still missing essential features of v1,"The app represents a puzzling (infuriating!) downgrade from the original Hue application. The ""room"" framework remains incomplete and confusing -- my kitchen is adjacent to the family room, and when it's time to watch movies, I synchronize them both to a different palette; why make me pick different scenes? -- and the new interface is still a step back in terms of touch target size and how easy it is to perform repetitive tasks.

Come on. Please."
iOS,United States,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,V. C. Gg345,2.8.0,1,Disrespectful,"This new version, which is supposed to replace the old one, required that I press the button on the bridge. That's fine. It asked me to name the room – that's fine. It lost every one of my presets. That's not fine. 

So I have gone back to using the old app. Even the old one now is partly more responsive, and partly far less responsive. 

Hue, what got into you?

I have never seen such a disconnect between the power of the hardware and its creative possibilities contrasted with such thoughtless programming of applications; not just this one. Each of the Hue apps I have tried uses a completely different strange paradigm to create groups and rooms and animations that require so much work on the part of the user.

Hue needs a new product management team that runs testing labs with people who have never seen Hue before and try to set up useful scenes and animations from scratch. Watch them as they struggle with such poorly thought-out elements of the enabling technology, and the applications and the settings and the local bridge, and the My Hue online interface to the bridge. The error messages are cryptic and bizarre."
iOS,United States,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,IOnlyLikeGoodApps,2.8.0,2,Multiple users same login,"It's great that Hue allows you to create an online account, but to use the app across multiple devices or users is impossible. If there was a way to do this, the interface is so bad that no one can figure it out. An entire family should be able to easily login and change the colors using their own devices"
iOS,United States,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Zack/,2.8.0,1,Stopped working,I can't connect to the bridge anymore all of the sudden.  I press the button when it tells me and nothing happens.
iOS,Netherlands,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Mv 76,2.8.0,1,Nog steeds werkt de update niet op IOS,Dit echt teleurstellend en niet te begrijpen. Gelukkig werkt het wel op mn Samsung telefoon. Slechtste app ever en sinds januari niet meer veranderd door philips een schande. Ondanks alle recensies.
iOS,Netherlands,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Jarenlange hue gebruiker,2.8.0,1,Slechtste app tot nu toe,"Wellicht dat ik er nog aan moet wennen, maar sinds vorige week de nieuwste app gedownload en ik kan niets meer aanpassen. Waar zijn mijn scènes? Waarom zijn de kleuren van de lampen anders? Waar zijn mijn wekkers? Waarom moet ik alles opnieuw instellen? Vernieuwing met behoud van je huidige voorkeuren (en er nog bij kunnen) zou fijn zijn geweest"
iOS,United Kingdom,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,jomo3000,2.8.0,1,Abysmal!,"Worse than the old app, & that was dreadful.  If I'd known how bad the app was, I'd have thought again about buying the lights."
iOS,United Kingdom,03/13/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Nycvisitor,2.8.0,1,New App is Terrible,"The easy simplicity and much functionality has been removed from this ""upgraded"" hue app. If you still have the original don't delete it!"
iOS,Italy,03/12/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,LoveWarInside,2.8.0,1,Pessima,"Davvero pessima. 
La vecchia era molto valida.
Era funzionale e rapida. 
 Avevo creato un sacco di scenari sulla vecchia app. 
Questi non possono essere importati in quella nuova, che ha giusto qualche scenario!
TORNARE INDIETRO SI PUÒ"
iOS,Japan,03/12/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,福助おやじ,2.8.0,1,第1世代より分かりにくいアプリ,第1世代のアプリのサポートをやめるようですが、この第2世代アプリは使い方がよくわからない。このアプリでは電球ごとの設定方法ができずあまり良いアプリとは思えない。
iOS,United States,03/12/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,only1kcm,2.8.0,1,Ugh,"Interface is incredibly unintuitive. Stops working at random intervals; have to delete the app, reinstall and start again. Have found a better, cheaper option; when the bulbs finally die (and I expect they will in short order, given the cost) I'll delete this for the last time and not look back.

Expected better from Philips."
iOS,United States,03/12/2017,1055281310,Philips Hue,979064009,Philips Lighting BV,Computer 4,2.8.0,1,You sunsetted the old app,"This app is fine and dandy, but it lacks the ""all off"" switch on open that the old app had.  Also, my hue hub is right at the edge of its range, and the original app can reach it for some reason when this app and third party apps cannot.  The loss of this feature makes the process of going to bed very annoying as I have to go pull the hub as far as the cable will reach every week or so.  It really robs the system of any magic it once had for me.  Can you please un-break the old app or figure out why the old app can reach when the new app can't?"
